Generacja,Bot_ID,Punkty,AST_Tree
68,77,1538,"MANY_RULES(DEFRULE(c_far_gold, a_train_vill), MANY_RULES(DEFRULE(c_some_knight, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_build_house), MANY_RULES(DEFRULE(AND(c_mil_pop_10, c_enemy_has_many_pike), a_build_house), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_skirm, a_res_farm_2), MANY_RULES(DEFRULE(c_few_barracks, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_train_knight), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), TWO_RULES(DEFRULE(c_few_skirm, a_train_vill), DEFRULE(c_some_ram, a_build_house)))))))))))"
68,11,1526,"MANY_RULES(DEFRULE(c_can_res_blast, a_train_vill), MANY_RULES(DEFRULE(c_some_knight, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), MANY_RULES(DEFRULE(AND(c_can_res_stone_1, c_enemy_has_many_pike), a_dynamic_group_size(20)), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), MANY_RULES(DEFRULE(c_some_ram, a_train_vill), MANY_RULES(DEFRULE(c_few_barracks, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_train_knight), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), TWO_RULES(DEFRULE(c_few_skirm, a_dynamic_atk_percent(168)), DEFRULE(c_some_ram, a_train_vill))))))))))))))"
68,57,1500,"MANY_RULES(DEFRULE(c_far_gold, a_dynamic_atk_percent(5)), MANY_RULES(DEFRULE(c_some_knight, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(AND(c_can_res_blast, c_enemy_has_many_pike), a_dynamic_atk_percent(168)), MANY_RULES(DEFRULE(AND(c_can_res_blast, c_enemy_has_many_pike), a_dynamic_group_size(168)), MANY_RULES(DEFRULE(c_few_treb, a_res_loom), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_skirm, a_build_house), TWO_RULES(DEFRULE(c_few_skirm, a_train_vill), DEFRULE(c_few_mangonel, a_build_house))))))))))"
68,14,1497,"MANY_RULES(DEFRULE(c_can_res_blast, a_train_vill), MANY_RULES(DEFRULE(c_some_knight, a_train_knight), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), MANY_RULES(DEFRULE(AND(c_can_res_stone_1, c_enemy_has_many_pike), a_dynamic_group_size(20)), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), MANY_RULES(DEFRULE(c_some_ram, a_train_vill), MANY_RULES(DEFRULE(c_few_barracks, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_train_knight), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), TWO_RULES(DEFRULE(c_few_skirm, a_dynamic_atk_percent(5)), DEFRULE(c_some_ram, a_build_house))))))))))))))"
68,27,1484,"MANY_RULES(DEFRULE(c_can_res_blast, a_train_vill), MANY_RULES(DEFRULE(c_few_archer, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), MANY_RULES(DEFRULE(AND(c_can_res_stone_1, c_enemy_has_many_pike), a_dynamic_group_size(20)), MANY_RULES(DEFRULE(c_few_skirm, a_build_house), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_skirm, a_build_house), TWO_RULES(DEFRULE(c_can_res_blast, a_train_vill), DEFRULE(c_few_mangonel, a_build_house)))))))))))"
68,81,1465,"MANY_RULES(DEFRULE(c_far_gold, a_train_vill), MANY_RULES(DEFRULE(c_some_knight, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_enemy_has_many_pike, a_dynamic_atk_percent(168)), MANY_RULES(DEFRULE(c_few_skirm, a_build_house), MANY_RULES(DEFRULE(c_few_skirm, a_dynamic_group_size(168)), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), MANY_RULES(DEFRULE(c_some_ram, a_dynamic_group_size(i_val(34))), MANY_RULES(DEFRULE(c_few_skirm, a_build_house), MANY_RULES(DEFRULE(c_few_skirm, a_res_farm_2), MANY_RULES(DEFRULE(c_few_skirm, a_train_vill), MANY_RULES(DEFRULE(c_few_skirm, DO_BOTH(a_build_dock, a_forward_tower)), MANY_RULES(DEFRULE(c_few_barracks, a_res_loom), MANY_RULES(DEFRULE(c_has_stone, a_train_knight), TWO_RULES(DEFRULE(c_can_go_feudal_age, a_res_forging), DEFRULE(c_some_ram, a_build_house)))))))))))))))"
68,69,1451,"MANY_RULES(DEFRULE(c_some_skirm, a_build_house), MANY_RULES(DEFRULE(c_some_ram, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_some_ram, a_train_vill), MANY_RULES(DEFRULE(c_few_barracks, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_train_knight), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), TWO_RULES(DEFRULE(c_is_feudal_age, a_dynamic_atk_percent(168)), DEFRULE(c_few_skirm, a_build_house)))))))))"
68,41,1414,"MANY_RULES(DEFRULE(c_some_skirm, a_build_house), MANY_RULES(DEFRULE(c_some_ram, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_some_ram, a_train_vill), MANY_RULES(DEFRULE(c_few_barracks, a_dynamic_civ_scout_cap(168)), MANY_RULES(DEFRULE(c_few_skirm, a_train_knight), MANY_RULES(DEFRULE(c_few_skirm, a_res_loom), MANY_RULES(DEFRULE(c_few_barracks, a_build_house), TWO_RULES(DEFRULE(c_is_feudal_age, a_dynamic_atk_percent(168)), DEFRULE(c_few_skirm, a_build_house)))))))))"1,27,1363,"MANY_RULES(DEFRULE(AND(AND(AND(c_can_res_scale_mail, c_no_castle), AND(c_few_mangonel, c_no_archery_range)), AND(AND(c_few_stable, c_has_gold), AND(c_no_archery_range, c_some_skirm))), DO_BOTH(a_dynamic_atk_percent(i_val(13)), a_dynamic_civ_scout_pct(i_val(13)))), MANY_RULES(DEFRULE(AND(AND(c_can_res_farm_2, c_can_build_lumber_camp), AND(c_has_food, c_some_skirm)), a_dynamic_civ_scout_pct(i_val(13))), TWO_RULES(DEFRULE(AND(c_many_infantry, c_some_pike), DO_BOTH(a_build_town_center, a_train_vill)), DEFRULE(AND(c_can_build_university, c_few_scout), a_dynamic_civ_scout_pct(192)))))"
1,2,548,"TWO_RULES(DEFRULE(c_can_build_university, a_res_bodkin), DEFRULE(c_can_build_blacksmith, a_build_lumber_camp))"
1,45,545,"TWO_RULES(DEFRULE(c_can_res_farm_1, a_res_wheel_barrow), DEFRULE(c_can_build_market, a_res_loom))"
1,54,541,"MANY_RULES(DEFRULE(c_few_university, a_res_bodkin), TWO_RULES(t_empty_rule, t_empty_rule))"
1,18,499,"TWO_RULES(DEFRULE(c_some_mangonel, a_buy_wood), DEFRULE(c_few_blacksmith, a_train_vill))"
1,65,486,"MANY_RULES(DEFRULE(c_can_res_blast, a_build_archery_range), MANY_RULES(t_empty_rule, t_empty_list))"
1,78,454,"MANY_RULES(DEFRULE(c_many_knight, a_res_loom), TWO_RULES(t_empty_rule, t_empty_rule))"
1,55,426,"TWO_RULES(DEFRULE(c_can_go_imperial_age, a_train_monk), DEFRULE(AND(c_enemy_has_many_infantry, c_enemy_has_few_infantry), a_train_infantry))"
1,75,420,"TWO_RULES(DEFRULE(c_few_university, a_build_barracks), DEFRULE(c_few_archery_range, a_res_fletching))"
1,52,414,"MANY_RULES(DEFRULE(c_few_mill, a_forward_tower), TWO_RULES(t_empty_rule, t_empty_rule))"
1,89,408,"TWO_RULES(DEFRULE(AND(AND(c_some_mangonel, c_has_wood), AND(c_few_mangonel, c_many_scout)), a_build_mill), DEFRULE(c_few_monastery, a_forward_tower))"
1,22,406,"TWO_RULES(DEFRULE(c_no_siege_workshop, a_res_farm_1), DEFRULE(c_can_build_blacksmith, a_town_size_12))"
1,92,400,"MANY_RULES(DEFRULE(AND(AND(c_few_knight, c_many_infantry), AND(c_few_lumber_camp, c_has_stone)), a_dynamic_group_size(i_val(38))), TWO_RULES(DEFRULE(AND(c_no_mill, c_can_res_bracer), a_dynamic_civ_scout_pct(19)), DEFRULE(AND(c_enemy_has_few_knight, c_is_dark_age), a_dynamic_group_size(32))))"
1,4,398,"TWO_RULES(DEFRULE(c_some_knight, a_res_gold_2), DEFRULE(c_enemy_has_many_knight, a_train_scout))"
1,0,391,"MANY_RULES(DEFRULE(AND(c_many_mangonel, c_can_res_blast), a_dynamic_civ_scout_pct(93)), MANY_RULES(DEFRULE(c_can_build_archery_range, a_train_archer), TWO_RULES(t_empty_rule, t_empty_rule)))"
1,32,391,"TWO_RULES(DEFRULE(c_has_food, a_buy_food), DEFRULE(c_can_buy_stone, a_sell_food))"
1,50,377,"MANY_RULES(DEFRULE(c_can_build_market, a_res_farm_3), MANY_RULES(t_empty_rule, t_empty_list))"
1,7,376,"TWO_RULES(DEFRULE(c_few_archer, a_focus_wood), DEFRULE(c_can_res_chain_mail, a_res_gold_2))"
1,74,375,"TWO_RULES(DEFRULE(c_can_res_axe_3, a_retreat_castle), DEFRULE(c_enemy_has_few_archer, a_build_stable))"
1,3,368,"TWO_RULES(DEFRULE(AND(c_few_treb, c_under_attack), DO_BOTH(a_forward_castle, a_town_size_12)), DEFRULE(AND(c_no_dock, c_many_knight), DO_BOTH(a_town_size_30, a_town_size_20)))"
1,44,367,"TWO_RULES(DEFRULE(AND(c_some_archer, c_few_archer), DO_BOTH(a_res_iron_cast, a_town_size_20)), DEFRULE(AND(c_no_university, c_can_res_blast), a_dynamic_atk_percent(87)))"
1,17,366,"MANY_RULES(DEFRULE(AND(AND(AND(c_can_res_stone_2, c_enemy_has_many_infantry), AND(c_can_build_barracks, c_far_stone)), AND(AND(c_can_build_market, c_far_gold), AND(c_can_res_gold_1, c_can_res_gold_1))), a_dynamic_civ_scout_cap(i_val(i_val(68)))), TWO_RULES(DEFRULE(AND(AND(c_many_mangonel, c_can_go_imperial_age), AND(c_no_mining_camp, c_few_archery_range)), a_dynamic_civ_scout_cap(i_val(163))), DEFRULE(AND(AND(c_can_buy_stone, c_can_sell_food), AND(c_few_knight, c_few_infantry)), a_dynamic_civ_scout_pct(i_val(16)))))"
1,47,365,"MANY_RULES(DEFRULE(c_few_blacksmith, a_build_monastery), TWO_RULES(t_empty_rule, t_empty_rule))"
1,85,364,"MANY_RULES(DEFRULE(AND(c_few_scout, c_few_barracks), a_res_chemistry), TWO_RULES(t_empty_rule, t_empty_rule))"
1,24,363,"MANY_RULES(DEFRULE(AND(AND(c_can_res_loom, c_no_market), AND(c_can_build_castle, c_many_archer)), a_dynamic_group_size(i_val(66))), MANY_RULES(DEFRULE(AND(c_can_sell_wood, c_can_build_siege_workshop), a_dynamic_atk_percent(60)), MANY_RULES(DEFRULE(c_few_blacksmith, a_hunt_relics), MANY_RULES(t_empty_rule, t_empty_list))))"
1,49,360,"TWO_RULES(DEFRULE(c_can_build_house, a_train_treb), DEFRULE(c_no_dock, a_buy_food))"
1,81,360,"TWO_RULES(DEFRULE(AND(c_can_res_scale_mail, c_can_build_barracks), a_dynamic_group_size(8)), DEFRULE(AND(c_far_wood, c_mil_pop_50), a_dynamic_civ_scout_cap(95)))"
1,39,359,"TWO_RULES(DEFRULE(c_some_pike, a_build_lumber_camp), DEFRULE(c_need_farms, a_disable_scout))"
1,19,358,"MANY_RULES(DEFRULE(c_can_res_farm_2, a_train_ram), MANY_RULES(t_empty_rule, t_empty_list))"
1,5,357,"MANY_RULES(DEFRULE(c_no_blacksmith, a_go_imperial_age), MANY_RULES(t_empty_rule, t_empty_list))"
1,42,349,"MANY_RULES(DEFRULE(c_can_res_hand_cart, a_res_axe_3), MANY_RULES(t_empty_rule, t_empty_list))"
1,67,347,"MANY_RULES(DEFRULE(AND(c_no_archery_range, c_can_res_axe_3), a_dynamic_civ_scout_cap(56)), MANY_RULES(DEFRULE(c_can_go_feudal_age, a_build_town_center), TWO_RULES(t_empty_rule, t_empty_rule)))"
1,63,342,"MANY_RULES(DEFRULE(c_some_ram, a_build_university), TWO_RULES(t_empty_rule, t_empty_rule))"
1,80,341,"MANY_RULES(DEFRULE(AND(AND(AND(c_has_wood, c_few_university), AND(c_few_lumber_camp, c_can_res_ballistics)), AND(AND(c_can_build_mining_camp, c_few_mining_camp), AND(c_few_watch_tower, c_no_town_center))), a_dynamic_civ_scout_cap(i_val(i_val(3)))), TWO_RULES(DEFRULE(AND(AND(c_mil_pop_30, c_no_stable), AND(c_many_knight, c_no_lumber_camp)), a_dynamic_civ_scout_pct(i_val(187))), DEFRULE(AND(AND(c_few_archery_range, c_vills_under_30), AND(c_has_food, c_some_skirm)), a_dynamic_group_size(i_val(38)))))"
1,51,337,"TWO_RULES(DEFRULE(c_few_house, a_train_archer), DEFRULE(c_few_siege_workshop, a_focus_stone))"
1,90,335,"TWO_RULES(DEFRULE(c_few_ram, a_buy_stone), DEFRULE(c_few_house, a_res_wheel_barrow))"
1,56,329,"TWO_RULES(DEFRULE(c_no_stable, a_res_forging), DEFRULE(c_few_dock, a_res_chain_mail))"
1,8,326,"MANY_RULES(DEFRULE(AND(AND(AND(c_can_sell_stone, c_few_archer), AND(c_many_scout, c_no_watch_tower)), AND(AND(c_few_archery_range, c_few_archer), AND(c_is_castle_age, c_can_build_dock))), DO_BOTH(a_dynamic_atk_percent(i_val(36)), DO_BOTH(a_dynamic_atk_percent(104), a_dynamic_camp_dist(250)))), TWO_RULES(DEFRULE(AND(AND(c_vills_under_60, c_has_stone), AND(c_some_treb, c_few_treb)), a_dynamic_camp_dist(i_val(18))), DEFRULE(AND(AND(c_vills_under_30, c_can_res_bodkin), AND(c_vills_under_60, c_no_stable)), a_dynamic_civ_scout_cap(i_val(9)))))"
1,33,325,"TWO_RULES(DEFRULE(c_enemy_has_many_pike, a_train_skirm), DEFRULE(c_few_barracks, a_build_farm))"
1,9,320,"MANY_RULES(DEFRULE(AND(c_can_res_hand_cart, c_low_wood), a_dynamic_atk_percent(26)), TWO_RULES(DEFRULE(c_can_res_gold_1, a_focus_fire_siege), DEFRULE(c_can_build_mill, a_sell_food)))"
1,36,315,"TWO_RULES(DEFRULE(c_few_mangonel, a_sell_stone), DEFRULE(c_many_scout, a_build_castle))"
1,37,314,"TWO_RULES(DEFRULE(c_under_attack, a_build_dock), DEFRULE(AND(c_some_treb, c_no_siege_workshop), a_res_hand_cart))"
1,12,311,"MANY_RULES(DEFRULE(c_can_res_scale_mail, a_train_treb), MANY_RULES(t_empty_rule, t_empty_list))"
1,20,301,"TWO_RULES(DEFRULE(c_few_pike, a_disable_scout), DEFRULE(c_no_university, a_build_university))"
1,29,298,"MANY_RULES(DEFRULE(AND(c_far_gold, c_can_res_farm_3), DO_BOTH(a_buy_food, a_build_mill)), MANY_RULES(DEFRULE(c_can_res_scale_mail, a_res_ballistics), TWO_RULES(t_empty_rule, t_empty_rule)))"
1,86,298,"TWO_RULES(DEFRULE(c_few_university, a_build_university), DEFRULE(c_few_mill, a_disable_scout))"
1,91,290,"MANY_RULES(DEFRULE(c_few_monastery, a_build_mining_camp), MANY_RULES(DEFRULE(c_can_res_axe_3, a_sell_wood), t_empty_list))"
1,83,287,"TWO_RULES(DEFRULE(AND(AND(c_can_build_town_center, c_no_mill), AND(c_no_blacksmith, c_few_archer)), a_dynamic_atk_percent(i_val(63))), DEFRULE(AND(AND(c_vills_under_30, c_some_ram), AND(c_some_skirm, c_no_town_center)), a_dynamic_group_size(i_val(100))))"
1,77,283,"TWO_RULES(DEFRULE(c_few_ram, a_res_chain_mail), DEFRULE(c_no_mill, a_res_ballistics))"
1,88,283,"MANY_RULES(DEFRULE(c_can_build_stable, a_town_size_20), TWO_RULES(t_empty_rule, t_empty_rule))"
1,93,280,"TWO_RULES(DEFRULE(AND(AND(c_can_sell_stone, c_some_pike), AND(c_no_mill, c_has_stone)), a_dynamic_civ_scout_cap(i_val(20))), DEFRULE(AND(AND(c_many_treb, c_no_dock), AND(c_has_monk, c_can_build_lumber_camp)), a_dynamic_civ_scout_cap(i_val(3))))"
1,82,275,"MANY_RULES(DEFRULE(AND(AND(c_can_res_gold_2, c_few_mining_camp), AND(c_many_scout, c_enemy_has_many_knight)), a_dynamic_civ_scout_pct(i_val(203))), MANY_RULES(DEFRULE(AND(c_can_build_blacksmith, c_has_food), a_dynamic_atk_percent(99)), MANY_RULES(DEFRULE(c_low_gold, a_build_siege_workshop), TWO_RULES(t_empty_rule, t_empty_rule))))"
1,6,269,"TWO_RULES(DEFRULE(c_few_ram, a_enable_scout), DEFRULE(c_mil_pop_10, a_town_size_40))"
1,26,269,"TWO_RULES(DEFRULE(AND(c_can_res_farm_2, c_some_skirm), a_dynamic_group_size(70)), DEFRULE(c_can_res_axe_1, a_res_stone_1))"
1,48,266,"MANY_RULES(DEFRULE(c_can_build_house, a_zone_forward), MANY_RULES(t_empty_rule, t_empty_list))"
1,10,265,"TWO_RULES(DEFRULE(AND(AND(AND(c_no_town_center, c_few_scout), AND(c_can_go_feudal_age, c_few_archery_range)), AND(AND(c_few_archer, c_is_imperial_age), AND(c_no_barracks, c_can_res_forging))), a_dynamic_civ_scout_pct(i_val(i_val(40)))), DEFRULE(AND(AND(AND(c_mil_pop_10, c_few_treb), AND(c_few_skirm, c_vills_under_30)), AND(AND(c_low_stone, c_many_ram), AND(c_can_res_blast, c_enemy_has_many_knight))), a_dynamic_civ_scout_pct(i_val(i_val(135)))))"
1,46,265,"MANY_RULES(DEFRULE(AND(c_many_treb, c_enemy_has_many_pike), a_dynamic_atk_percent(1)), MANY_RULES(DEFRULE(c_no_archery_range, a_res_blast), TWO_RULES(t_empty_rule, t_empty_rule)))"
1,15,261,"MANY_RULES(DEFRULE(c_no_archery_range, a_res_gold_2), MANY_RULES(t_empty_rule, t_empty_list))"
1,25,259,"TWO_RULES(DEFRULE(AND(AND(c_few_blacksmith, c_can_build_stable), AND(c_enemy_has_few_pike, c_many_archer)), DO_BOTH(a_dynamic_camp_dist(28), a_dynamic_civ_scout_cap(72))), DEFRULE(AND(AND(c_no_dock, c_few_monastery), AND(c_no_monastery, c_no_barracks)), a_dynamic_civ_scout_cap(i_val(144))))"
1,72,258,"MANY_RULES(DEFRULE(c_few_skirm, a_focus_food), TWO_RULES(t_empty_rule, t_empty_rule))"
1,87,258,"MANY_RULES(DEFRULE(AND(c_few_town_center, c_vills_under_30), a_dynamic_camp_dist(34)), TWO_RULES(DEFRULE(c_some_skirm, a_build_mill), DEFRULE(c_far_wood, a_res_axe_2)))"
1,1,256,"MANY_RULES(DEFRULE(c_can_res_bracer, a_res_gold_1), TWO_RULES(t_empty_rule, t_empty_rule))"
1,34,256,"MANY_RULES(DEFRULE(AND(AND(AND(c_no_town_center, c_can_res_farm_3), AND(c_can_build_university, c_can_go_feudal_age)), AND(AND(c_can_res_chain_mail, c_has_food), AND(c_many_infantry, c_far_gold))), a_dynamic_civ_scout_pct(i_val(i_val(168)))), TWO_RULES(DEFRULE(AND(AND(c_has_gold, c_no_siege_workshop), AND(c_can_res_axe_2, c_no_archery_range)), a_dynamic_camp_dist(i_val(35))), DEFRULE(AND(AND(c_no_lumber_camp, c_few_infantry), AND(c_can_res_bracer, c_can_build_monastery)), a_dynamic_atk_percent(i_val(9)))))"
1,13,255,"TWO_RULES(DEFRULE(AND(AND(AND(c_many_ram, c_can_build_watch_tower), AND(c_can_res_wheel_barrow, c_few_archer)), AND(AND(c_no_university, c_many_ram), AND(c_can_sell_wood, c_can_build_siege_workshop))), a_dynamic_camp_dist(i_val(i_val(184)))), DEFRULE(AND(AND(AND(c_few_dock, c_can_sell_wood), AND(c_can_res_chain_mail, c_has_gold)), AND(AND(c_can_sell_food, c_mil_pop_50), AND(c_few_town_center, c_few_market))), a_dynamic_group_size(i_val(i_val(216)))))"
1,60,255,"TWO_RULES(DEFRULE(AND(AND(c_can_build_barracks, c_no_monastery), AND(c_some_mangonel, c_enemy_has_many_pike)), a_dynamic_civ_scout_pct(i_val(5))), DEFRULE(AND(AND(c_some_skirm, c_enemy_has_few_knight), AND(c_some_scout, c_can_buy_food)), a_dynamic_civ_scout_cap(i_val(34))))"
1,43,254,"TWO_RULES(DEFRULE(c_enemy_has_many_archer, a_res_wheel_barrow), DEFRULE(c_few_mill, a_train_infantry))"
1,61,250,"TWO_RULES(DEFRULE(AND(c_no_mill, c_many_mangonel), a_dynamic_atk_percent(217)), DEFRULE(AND(c_some_archer, c_can_build_watch_tower), a_dynamic_camp_dist(130)))"
1,23,247,"MANY_RULES(DEFRULE(c_can_build_siege_workshop, a_build_town_center), MANY_RULES(t_empty_rule, t_empty_list))"
1,11,243,"TWO_RULES(DEFRULE(c_far_stone, a_train_scout), DEFRULE(c_can_go_castle_age, a_res_gold_1))"
1,28,242,"TWO_RULES(DEFRULE(c_need_farms, a_build_house), DEFRULE(c_many_scout, a_res_farm_1))"
1,53,241,"TWO_RULES(DEFRULE(c_can_res_chemistry, a_town_size_30), DEFRULE(c_enemy_has_many_infantry, a_zone_forward))"
1,79,241,"TWO_RULES(DEFRULE(c_no_siege_workshop, a_retreat_castle), DEFRULE(c_many_ram, a_build_monastery))"
1,38,238,"MANY_RULES(DEFRULE(c_enemy_has_many_knight, a_build_market), TWO_RULES(t_empty_rule, t_empty_rule))"
1,76,234,"TWO_RULES(DEFRULE(c_few_mining_camp, a_buy_food), DEFRULE(c_few_university, a_build_farm))"
1,71,231,"TWO_RULES(DEFRULE(AND(AND(AND(c_no_market, c_can_res_farm_1), AND(c_few_siege_workshop, c_can_build_stable)), AND(AND(c_some_skirm, c_no_watch_tower), AND(c_can_go_imperial_age, c_vills_under_100))), a_dynamic_civ_scout_pct(i_val(i_val(153)))), DEFRULE(AND(AND(AND(c_many_knight, c_need_farms), AND(c_few_monastery, c_some_infantry)), AND(AND(c_no_barracks, c_few_archer), AND(c_can_buy_food, c_can_res_gold_2))), DO_BOTH(a_dynamic_group_size(i_val(77)), a_dynamic_civ_scout_cap(i_val(99)))))"
1,73,231,"TWO_RULES(DEFRULE(c_no_stable, a_train_scout), DEFRULE(c_can_build_mill, a_go_castle_age))"
1,21,229,"MANY_RULES(DEFRULE(c_enemy_has_many_knight, a_dynamic_atk_percent(119)), TWO_RULES(t_empty_rule, t_empty_rule))"
1,57,227,"MANY_RULES(DEFRULE(AND(AND(c_no_mining_camp, c_far_stone), AND(c_no_town_center, c_mil_pop_10)), a_dynamic_civ_scout_cap(i_val(28))), MANY_RULES(DEFRULE(AND(c_can_res_ballistics, c_some_mangonel), a_dynamic_camp_dist(193)), MANY_RULES(DEFRULE(c_is_imperial_age, a_town_size_12), MANY_RULES(t_empty_rule, t_empty_list))))"
1,58,223,"TWO_RULES(DEFRULE(AND(AND(AND(c_can_res_iron_cast, c_some_infantry), AND(c_can_build_university, c_can_build_mill)), AND(AND(c_enemy_has_few_pike, c_no_university), AND(c_few_market, c_mil_pop_30))), a_dynamic_camp_dist(i_val(i_val(24)))), DEFRULE(AND(AND(AND(c_few_barracks, c_vills_under_60), AND(c_can_build_siege_workshop, c_few_siege_workshop)), AND(AND(c_can_build_mining_camp, c_can_build_siege_workshop), AND(c_can_buy_wood, c_can_sell_food))), a_dynamic_civ_scout_pct(i_val(i_val(1)))))"
1,94,223,"MANY_RULES(DEFRULE(c_can_build_town_center, a_zone_defensive), TWO_RULES(t_empty_rule, t_empty_rule))"
1,16,222,"TWO_RULES(DEFRULE(c_can_go_feudal_age, a_build_archery_range), DEFRULE(c_can_res_chemistry, a_dynamic_civ_scout_cap(38)))"
1,35,222,"MANY_RULES(DEFRULE(AND(AND(c_some_treb, c_many_mangonel), AND(c_can_build_castle, c_can_buy_stone)), a_dynamic_civ_scout_pct(i_val(39))), TWO_RULES(DEFRULE(AND(c_enemy_has_few_infantry, c_some_treb), a_dynamic_civ_scout_pct(2)), DEFRULE(AND(c_many_ram, c_can_res_fletching), a_dynamic_camp_dist(34))))"
1,95,221,"TWO_RULES(DEFRULE(c_few_mill, a_res_stone_1), DEFRULE(c_can_buy_stone, a_zone_forward))"
1,40,220,"TWO_RULES(DEFRULE(c_mil_pop_10, a_town_size_30), DEFRULE(AND(c_can_build_watch_tower, c_can_res_wheel_barrow), a_res_ballistics))"
1,68,217,"TWO_RULES(DEFRULE(c_is_feudal_age, a_build_barracks), DEFRULE(c_no_university, a_res_chain_mail))"
1,14,216,"TWO_RULES(DEFRULE(c_can_res_wheel_barrow, a_zone_forward), DEFRULE(c_no_castle, a_focus_fire_siege))"
1,64,214,"MANY_RULES(DEFRULE(AND(c_far_gold, c_few_blacksmith), a_dynamic_civ_scout_cap(5)), TWO_RULES(DEFRULE(c_many_skirm, a_sell_stone), DEFRULE(c_is_dark_age, a_train_scout)))"
1,84,214,"TWO_RULES(DEFRULE(AND(c_can_build_market, c_some_archer), a_dynamic_atk_percent(3)), DEFRULE(AND(c_no_market, c_few_house), a_dynamic_civ_scout_pct(65)))"
1,30,209,"TWO_RULES(DEFRULE(c_low_food, a_res_bodkin), DEFRULE(AND(c_many_mangonel, c_can_build_dock), a_retreat_tc))"
1,59,207,"MANY_RULES(DEFRULE(AND(AND(c_can_res_farm_1, c_is_castle_age), AND(c_enemy_has_many_archer, c_some_ram)), a_dynamic_atk_percent(i_val(136))), MANY_RULES(DEFRULE(AND(c_many_archer, c_many_skirm), a_dynamic_group_size(59)), TWO_RULES(DEFRULE(c_can_build_blacksmith, a_res_farm_1), DEFRULE(c_can_buy_wood, a_forward_tower))))"
1,69,203,"TWO_RULES(DEFRULE(c_enemy_has_few_infantry, a_go_feudal_age), DEFRULE(AND(c_some_mangonel, c_enemy_has_few_knight), a_build_town_center))"
1,62,196,"MANY_RULES(DEFRULE(c_some_knight, a_town_size_12), MANY_RULES(t_empty_rule, t_empty_list))"
1,31,191,"TWO_RULES(DEFRULE(c_can_go_imperial_age, a_focus_wood), DEFRULE(c_can_res_stone_2, a_res_wheel_barrow))"
1,41,186,"TWO_RULES(DEFRULE(c_no_dock, a_build_watch_tower), DEFRULE(c_few_town_center, a_focus_fire_siege))"
1,66,186,"MANY_RULES(DEFRULE(c_mil_pop_50, a_build_stable), MANY_RULES(t_empty_rule, t_empty_list))"
1,70,185,"MANY_RULES(DEFRULE(AND(AND(AND(c_can_build_house, c_can_res_bodkin), AND(c_no_watch_tower, c_can_res_ballistics)), AND(AND(c_few_stable, c_many_skirm), AND(c_is_imperial_age, c_few_infantry))), a_dynamic_group_size(i_val(i_val(22)))), TWO_RULES(DEFRULE(AND(AND(c_vills_under_100, c_can_res_blast), AND(c_no_lumber_camp, c_few_archery_range)), a_dynamic_atk_percent(i_val(241))), DEFRULE(AND(AND(c_vills_under_60, c_can_sell_wood), AND(c_is_castle_age, c_few_house)), a_dynamic_civ_scout_cap(i_val(167)))))"
