Generacja,Bot_ID,Punkty,town_size,wood_percent,gold_percent,stone_percent,feudal_vills,castle_vills,boar_hunting,boar_hunters,max_lumber_camps,max_mining_camps,build_market,build_blacksmith,build_archery,build_stable,build_tower,militia_count,archer_count,skirm_count,scout_count,attack_percent,tech_loom,tech_wheelbarrow,tech_double_axe,tech_horse_collar,tech_gold_mining,tech_fletching,tech_padded_archer,tech_forging,tech_scale_mail,tech_bloodlines
51,2,2407,53,41,21,0,16,47,0,11,2,2,1,1,0,1,0,7,7,0,8,75,1,1,1,1,1,1,0,1,1,0
52,1,3521,52,36,26,0,23,47,0,11,2,2,1,0,0,1,0,7,10,1,10,56,0,1,0,1,1,1,1,1,1,0
52,2,3432,54,36,22,0,23,44,1,11,2,2,0,1,0,1,0,1,9,1,10,75,1,1,0,1,1,1,0,0,1,0
52,4,3121,54,36,21,0,19,47,0,11,2,2,1,1,0,0,0,7,9,1,8,56,0,0,0,0,1,0,1,1,1,0
52,5,2744,54,36,21,0,19,47,0,11,2,2,0,1,1,0,1,7,9,0,8,56,0,1,0,0,1,1,1,1,1,0
52,6,2662,54,36,21,0,19,47,1,11,2,2,0,1,0,0,0,3,9,0,10,75,1,1,1,0,1,1,1,1,1,0
52,3,2547,54,36,21,0,23,47,1,10,2,2,0,0,1,1,0,7,11,0,8,41,1,1,0,1,1,1,0,1,1,1
52,8,2512,54,36,21,0,19,48,0,11,2,2,1,1,0,1,0,6,10,1,9,56,0,1,0,0,0,1,1,1,1,1
52,7,2260,52,36,26,7,23,44,0,11,2,2,0,0,0,1,0,7,10,1,10,57,0,1,0,1,1,0,0,1,1,0
53,4,3377,54,36,22,0,23,44,1,11,2,2,1,1,0,0,0,1,9,1,10,75,1,0,0,0,1,0,1,1,1,1
53,7,3104,52,36,26,0,23,47,0,11,2,2,1,0,0,1,0,7,10,1,10,56,0,1,0,1,1,1,1,1,1,0
53,1,2850,52,36,22,0,23,47,1,11,2,2,1,0,0,0,0,7,10,1,10,75,0,1,1,1,1,1,1,0,1,0
53,2,2823,54,36,21,0,20,47,0,11,2,2,1,0,0,1,0,7,9,1,10,56,0,0,0,1,0,0,1,1,1,0
53,8,2819,54,46,22,0,23,44,1,11,2,2,0,1,0,0,1,1,11,0,10,75,1,1,0,1,1,1,0,0,1,0
53,6,2756,54,36,21,0,19,47,0,11,2,2,0,1,0,0,0,7,9,1,8,56,1,0,0,0,1,0,1,1,1,0
53,3,2604,54,36,26,0,19,47,0,11,2,2,1,0,1,0,0,7,10,2,11,56,0,1,1,0,1,1,1,1,1,0
53,5,2259,54,36,21,0,19,44,0,11,2,2,0,1,1,0,1,7,9,1,8,75,0,1,1,0,1,1,1,1,1,0
54,5,3430,52,32,21,0,23,47,0,11,2,2,0,0,0,1,0,10,10,1,10,55,1,1,0,1,1,0,1,1,1,0
54,8,3387,52,36,26,0,23,47,0,11,2,2,1,0,0,1,0,7,10,1,7,56,0,1,0,1,1,1,1,1,1,0
54,2,3218,52,36,22,0,23,44,1,11,2,2,1,0,0,0,0,1,9,1,10,75,0,1,1,0,1,0,0,1,1,1
54,3,3200,54,36,22,0,23,44,0,11,2,2,1,0,0,1,0,7,12,0,10,56,0,0,0,1,0,0,1,1,0,1
54,1,2969,52,36,26,0,23,44,1,11,2,2,1,1,0,1,0,1,10,1,10,56,1,1,0,1,1,1,1,1,1,0
54,6,2962,54,36,21,0,23,47,1,11,2,2,1,0,0,0,0,7,12,1,10,75,1,0,1,1,1,0,1,1,1,0
54,7,2931,54,36,22,0,26,44,1,11,2,2,1,1,0,0,0,1,9,1,10,78,1,0,0,0,1,0,1,1,1,1
54,4,2279,55,36,26,0,23,47,1,11,2,2,1,0,0,0,0,7,10,1,10,75,0,1,0,1,1,1,1,0,1,0
55,8,3288,52,36,26,0,23,47,0,11,2,2,1,0,0,1,0,7,10,1,7,45,0,1,0,1,0,1,1,1,1,0
55,7,3141,52,24,21,0,23,47,0,11,2,2,0,0,0,1,0,10,9,1,10,55,1,1,0,0,1,0,0,1,1,0
55,1,3118,52,27,26,0,23,47,0,8,2,2,0,0,1,1,0,10,10,3,10,56,0,1,0,1,1,0,1,1,1,0
55,5,3024,52,36,26,0,23,44,0,11,2,2,1,0,0,1,0,7,12,1,10,56,0,1,0,1,1,1,1,1,0,1
55,3,2901,52,32,17,0,23,44,1,11,2,2,1,0,0,1,0,7,12,0,10,55,1,1,0,1,1,0,1,1,0,1
55,4,2873,52,36,32,0,23,49,1,11,2,2,1,0,0,0,0,1,9,1,10,56,0,1,0,0,1,1,0,1,1,1
55,2,2794,52,32,22,0,23,47,0,11,2,2,1,0,0,1,0,1,9,1,10,55,0,1,0,0,1,0,1,1,1,1
55,6,2778,54,36,22,0,26,44,0,11,2,2,1,0,0,1,0,1,9,0,10,75,0,1,0,0,1,0,0,1,0,1
56,2,3356,52,36,26,0,23,47,0,8,2,2,1,0,0,1,1,4,10,1,7,45,0,1,0,1,0,1,1,1,1,0
56,5,3024,52,24,21,0,23,44,1,11,2,2,0,0,0,1,0,7,9,1,10,55,1,1,0,1,1,1,1,1,1,1
56,8,2937,52,24,21,0,23,47,0,10,2,2,1,0,0,1,0,10,9,1,10,55,1,1,0,1,1,0,0,1,1,0
56,7,2918,52,36,26,0,23,47,1,11,2,2,1,0,0,0,0,7,10,1,7,45,0,1,0,1,0,1,1,0,1,0
56,6,2891,52,36,26,0,23,44,0,11,2,2,1,0,0,1,0,10,9,3,10,62,0,1,0,1,1,0,0,1,0,1
56,3,2695,52,36,26,0,23,47,1,11,2,2,1,0,0,1,0,7,12,1,7,56,1,0,0,1,1,1,1,1,0,1
56,4,2661,52,24,21,0,23,44,0,11,2,2,1,0,1,1,0,10,9,3,10,56,0,1,0,1,1,0,0,1,1,0
56,1,2162,52,24,21,0,23,44,0,11,2,2,1,0,0,1,0,10,9,1,7,45,0,1,1,1,1,0,0,1,1,1
57,4,3417,52,24,21,0,23,47,1,11,2,2,1,0,0,1,0,8,9,1,7,55,1,1,0,1,1,0,1,1,1,0
57,2,3106,52,36,21,0,23,47,0,10,2,2,1,0,0,1,1,10,9,0,7,55,1,1,0,1,1,1,0,1,1,0
57,3,3096,52,36,26,0,23,47,1,11,2,2,0,0,0,1,0,4,10,1,7,45,0,1,0,1,0,1,1,1,1,0
57,8,3052,52,24,21,6,23,44,1,11,2,2,0,0,0,1,0,7,9,1,10,55,0,1,0,1,1,0,1,1,1,1
57,7,3000,52,36,26,0,23,47,0,8,2,2,1,1,0,1,1,4,10,0,7,61,0,1,0,1,0,1,1,1,1,0
57,6,2759,52,36,21,0,23,47,1,11,2,2,1,0,0,1,0,7,10,1,7,45,1,1,0,1,1,1,1,0,1,0
57,5,2721,52,24,26,0,23,43,1,11,2,2,0,0,0,1,0,7,9,1,10,55,0,1,0,1,0,0,0,1,1,0
57,1,2481,52,36,21,0,23,47,0,11,2,2,0,0,1,1,0,7,9,1,7,45,0,1,0,1,1,1,1,1,1,0
58,2,3450,52,24,26,0,23,47,1,11,2,2,1,0,0,1,0,7,9,1,7,45,0,1,0,1,1,1,1,1,1,0
58,3,3020,52,24,21,5,23,47,1,11,2,2,0,0,0,1,0,8,9,1,7,55,1,1,0,1,1,0,0,1,1,0
58,7,2994,52,24,21,0,23,47,1,11,2,2,0,0,0,1,0,8,9,1,7,55,1,1,0,1,1,0,1,1,1,0
58,6,2977,52,24,26,7,23,47,1,11,2,2,0,0,0,1,0,7,10,1,10,55,0,1,0,1,0,1,1,1,1,1
58,4,2936,52,36,21,0,23,47,1,10,2,2,1,0,0,1,0,10,9,1,7,45,1,1,1,1,0,1,0,0,1,0
58,1,2925,52,24,21,0,23,47,1,10,2,2,1,0,0,1,1,8,9,1,7,55,1,1,0,1,1,1,0,1,1,0
58,5,2836,52,24,21,6,23,47,0,11,2,2,0,0,0,1,0,7,9,0,7,55,1,1,1,1,1,0,1,1,1,0
58,8,2504,52,36,21,6,23,47,0,10,2,2,1,0,0,1,1,10,7,0,7,55,1,1,0,1,1,1,1,1,1,0
59,1,1511,52,24,26,5,23,47,0,11,2,2,1,0,0,1,0,7,9,1,7,45,1,1,0,1,1,1,1,1,1,0
59,3,1503,54,24,26,1,24,47,1,11,2,2,1,0,0,1,0,7,10,1,7,55,0,1,0,1,1,1,1,1,1,0
59,7,1503,52,24,26,0,23,47,1,11,2,2,1,0,0,1,0,7,9,1,7,45,0,1,0,1,1,1,1,1,1,0
59,4,1498,52,24,21,5,23,44,1,11,2,2,0,0,0,0,0,8,9,1,7,55,1,1,0,0,1,0,0,1,1,0
59,8,1495,52,24,21,5,23,47,1,9,2,2,0,0,0,1,0,8,9,1,5,55,1,0,0,1,1,1,0,1,1,0
59,6,1490,52,24,21,2,23,47,1,11,2,2,0,1,0,1,0,8,10,1,10,55,0,1,1,1,1,0,1,1,1,0
59,2,1483,52,24,26,0,23,45,1,9,2,2,0,0,0,1,0,8,9,1,7,55,0,1,0,1,1,0,1,1,1,0
59,5,1480,54,24,26,5,23,47,1,11,2,2,0,0,0,1,1,7,9,1,10,55,1,0,0,1,0,0,0,1,1,1
60,4,3153,54,24,26,0,23,47,1,11,2,2,1,0,0,1,0,7,10,1,7,55,0,1,1,1,1,1,0,0,0,0
60,5,3022,54,24,21,1,24,47,1,11,2,2,0,0,0,0,0,7,10,1,7,55,0,1,0,0,1,1,0,1,1,1
60,7,2958,52,24,26,5,23,47,1,11,2,2,1,0,0,1,0,6,9,1,7,45,1,1,0,1,0,0,1,1,1,0
60,3,2947,52,24,21,5,23,47,1,11,2,2,1,1,0,1,0,8,9,1,6,55,0,1,0,1,1,1,1,1,1,0
60,8,2832,54,24,26,1,24,47,1,11,2,2,1,0,0,1,0,7,10,1,9,37,0,0,0,1,1,1,1,1,1,0
60,1,2786,54,24,26,5,24,47,1,11,2,2,1,0,0,1,0,7,9,1,7,45,1,1,0,1,1,0,1,1,1,0
60,6,2765,52,24,21,5,23,47,1,11,2,2,0,0,0,0,0,8,11,1,7,55,1,1,0,1,1,1,0,0,1,0
60,2,2570,52,24,26,0,23,47,0,11,2,2,1,0,0,1,0,7,9,1,7,45,1,1,1,1,1,1,1,1,1,0
